EELSMODEL report file
Wed 6. Feb 10:40:48 2008
FILENAME of HL spectrum:C:/EELSMODELoriginal/Examples/fittertest/uncorrelated_1e3.dm3
NAME of HL spectrum:C:/EELSMODELoriginal/Examples/fittertest/uncorrelated_1e3.dm3 [199]
Detector used:ideal detector
Detector gain:1.00000000e+000
Detector correlation factor:1.00000000e+000

List of components and their parameters
FITTER settings were

FITTERTYPE:Levenberg Marquardt
FRACTION:1.00000000e-003
MAXSTEP:1.00000000e+099
MINSTEP:1.00000000e-099
TOLERANCE:1.00000000e-010
USEGRADIENTS:1
Lorentz: Emax	free/locked	sigma 	Lorentz: FWHM	free/locked	sigma 	Lorentz: Height	free/locked	sigma 	Line: A	free/locked	sigma 	Line: B	free/locked	sigma 	goodness_of_fit	LRtestconfidence	
1.26983112e+002	free	4.08768255e-002	1.02541622e+001	free	1.11179788e-001	3.17629875e+003	free	2.92698737e+001	8.05549417e+002	free	2.10055229e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.035393e+000	The model is accepted at a confidence level of: 33.640093 percent
1.26975835e+002	free	3.96275331e-002	9.88756569e+000	free	1.07434446e-001	3.24267590e+003	free	3.00608892e+001	8.10506272e+002	free	2.09486603e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.044510e+000	The model is accepted at a confidence level of: 30.083722 percent
1.26878814e+002	free	3.98106914e-002	9.96974936e+000	free	1.07975099e-001	3.23654465e+003	free	2.98985737e+001	8.06731619e+002	free	2.09305775e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.759600e-001	The model is accepted at a confidence level of: 59.571833 percent
1.27039584e+002	free	4.03872725e-002	1.01881308e+001	free	1.09704064e-001	3.21439478e+003	free	2.94785581e+001	8.01734910e+002	free	2.09425969e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.654682e-001	The model is accepted at a confidence level of: 93.986655 percent
1.27032553e+002	free	3.99353189e-002	9.98567315e+000	free	1.08356000e-001	3.22760494e+003	free	2.98539945e+001	8.08965166e+002	free	2.09618472e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.069220e+000	The model is accepted at a confidence level of: 21.497262 percent
1.26986677e+002	free	3.92596502e-002	9.89297477e+000	free	1.06348645e-001	3.28692224e+003	free	3.01951038e+001	8.08030208e+002	free	2.09285266e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.401222e-001	The model is accepted at a confidence level of: 96.927165 percent
1.27037076e+002	free	3.92779651e-002	9.83058117e+000	free	1.06385747e-001	3.26954907e+003	free	3.02317523e+001	8.08421119e+002	free	2.09079824e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.035565e+000	The model is accepted at a confidence level of: 33.571182 percent
1.27006189e+002	free	3.99919167e-002	9.98629976e+000	free	1.08498081e-001	3.21635550e+003	free	2.97931822e+001	8.04445894e+002	free	2.09047053e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.301243e-001	The model is accepted at a confidence level of: 78.039464 percent
1.27016358e+002	free	3.99912687e-002	1.00373456e+001	free	1.08533475e-001	3.23286808e+003	free	2.97936739e+001	8.08551675e+002	free	2.09761186e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.088705e+000	The model is accepted at a confidence level of: 15.933631 percent
1.27009344e+002	free	3.97217669e-002	9.92063516e+000	free	1.07698871e-001	3.23514738e+003	free	2.99661291e+001	8.06464361e+002	free	2.09096600e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.073453e+000	The model is accepted at a confidence level of: 20.195222 percent
1.26960315e+002	free	4.02826677e-002	1.00341204e+001	free	1.09392390e-001	3.19878045e+003	free	2.96866438e+001	8.09983081e+002	free	2.09860376e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.769904e-001	The model is accepted at a confidence level of: 59.116047 percent
1.26955257e+002	free	3.88698571e-002	9.72483133e+000	free	1.05148019e-001	3.29098861e+003	free	3.04554938e+001	8.05261515e+002	free	2.08358946e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.073557e+000	The model is accepted at a confidence level of: 20.163944 percent
1.27023583e+002	free	3.96575327e-002	9.95316507e+000	free	1.07527883e-001	3.25225114e+003	free	2.99828068e+001	8.07788815e+002	free	2.09405428e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.001789e+000	The model is accepted at a confidence level of: 48.015415 percent
1.26962234e+002	free	4.03444490e-002	1.01066566e+001	free	1.09573349e-001	3.20424512e+003	free	2.95794116e+001	8.05643993e+002	free	2.09597194e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.036307e+000	The model is accepted at a confidence level of: 33.275006 percent
1.27017985e+002	free	4.00308240e-002	1.00073072e+001	free	1.08638930e-001	3.22073296e+003	free	2.97952704e+001	8.08379630e+002	free	2.09610795e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.463501e-001	The model is accepted at a confidence level of: 72.022250 percent
1.26998040e+002	free	3.97876896e-002	9.95998805e+000	free	1.07898959e-001	3.23580775e+003	free	2.99053762e+001	8.05592565e+002	free	2.09130579e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.058519e+000	The model is accepted at a confidence level of: 25.014362 percent
1.27034232e+002	free	4.01430915e-002	1.00710021e+001	free	1.08986087e-001	3.22229379e+003	free	2.97056390e+001	8.08159938e+002	free	2.09812875e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.082763e+000	The model is accepted at a confidence level of: 17.513823 percent
1.27032340e+002	free	4.03742357e-002	1.00913716e+001	free	1.09649004e-001	3.19584015e+003	free	2.95667750e+001	8.04382105e+002	free	2.09372423e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.372385e-001	The model is accepted at a confidence level of: 97.171484 percent
1.27029071e+002	free	4.02677749e-002	1.00418359e+001	free	1.09343810e-001	3.20093309e+003	free	2.96762460e+001	8.08561414e+002	free	2.09718144e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.816897e-001	The model is accepted at a confidence level of: 91.218588 percent
1.27025983e+002	free	3.99025565e-002	1.00481299e+001	free	1.08261145e-001	3.24301532e+003	free	2.97986688e+001	8.05445455e+002	free	2.09438614e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.380975e-001	The model is accepted at a confidence level of: 75.170824 percent
1.27031489e+002	free	3.99618214e-002	1.00025238e+001	free	1.08423384e-001	3.22547983e+003	free	2.98080875e+001	8.06029113e+002	free	2.09315375e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.132280e-001	The model is accepted at a confidence level of: 83.491750 percent
1.26976945e+002	free	4.01894058e-002	1.00051042e+001	free	1.09114172e-001	3.20364692e+003	free	2.97497389e+001	8.10697758e+002	free	2.09853919e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.102743e+000	The model is accepted at a confidence level of: 12.601135 percent
1.27017629e+002	free	3.94424635e-002	9.94552370e+000	free	1.06884430e-001	3.27436689e+003	free	3.00597600e+001	8.05340172e+002	free	2.09120044e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.009631e+000	The model is accepted at a confidence level of: 44.534346 percent
1.26934920e+002	free	4.02675560e-002	1.00829866e+001	free	1.09347074e-001	3.20896403e+003	free	2.96357946e+001	8.06832651e+002	free	2.09667763e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.026240e+000	The model is accepted at a confidence level of: 37.386361 percent
1.27016249e+002	free	4.06408259e-002	1.01653853e+001	free	1.10454043e-001	3.18210746e+003	free	2.94125087e+001	8.04545731e+002	free	2.09628418e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.008514e+000	The model is accepted at a confidence level of: 45.027018 percent
1.27002771e+002	free	4.01588444e-002	1.00305988e+001	free	1.09001380e-001	3.20727669e+003	free	2.96971894e+001	8.04706831e+002	free	2.09218707e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.654151e-001	The model is accepted at a confidence level of: 93.994492 percent
1.26995792e+002	free	3.97845942e-002	9.94847664e+000	free	1.07910930e-001	3.23820735e+003	free	2.99526428e+001	8.10315398e+002	free	2.09671052e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.045116e+000	The model is accepted at a confidence level of: 29.854300 percent
1.27038507e+002	free	4.08600700e-002	1.01921438e+001	free	1.11106403e-001	3.16320299e+003	free	2.93097714e+001	8.04826984e+002	free	2.09721308e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.696456e-001	The model is accepted at a confidence level of: 93.346274 percent
1.27030104e+002	free	3.93419154e-002	9.88235790e+000	free	1.06569223e-001	3.27073966e+003	free	3.01403463e+001	8.04823778e+002	free	2.08826228e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.812101e-001	The model is accepted at a confidence level of: 91.311604 percent
1.26989621e+002	free	4.03650804e-002	1.01548116e+001	free	1.09631195e-001	3.20971830e+003	free	2.95129368e+001	8.02260099e+002	free	2.09363307e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.248421e+000	The model is accepted at a confidence level of: 0.445702 percent
1.27002645e+002	free	3.98072938e-002	9.88812378e+000	free	1.07949400e-001	3.21895319e+003	free	2.99678719e+001	8.08473871e+002	free	2.09196964e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.529793e-001	The model is accepted at a confidence level of: 69.374515 percent
1.26963337e+002	free	4.03842739e-002	1.01747925e+001	free	1.09712060e-001	3.21565882e+003	free	2.95202578e+001	8.05708561e+002	free	2.09868762e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.035204e+000	The model is accepted at a confidence level of: 33.715671 percent
1.27027528e+002	free	4.01816797e-002	1.00660407e+001	free	1.09097949e-001	3.21660526e+003	free	2.96936742e+001	8.08259748e+002	free	2.09796714e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.011005e+000	The model is accepted at a confidence level of: 43.929790 percent
1.27005600e+002	free	3.93668112e-002	9.88235004e+000	free	1.06649383e-001	3.26912971e+003	free	3.01413932e+001	8.06266817e+002	free	2.08999586e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.118118e+000	The model is accepted at a confidence level of: 9.570515 percent
1.27014003e+002	free	3.94631789e-002	9.84190873e+000	free	1.06917400e-001	3.24697813e+003	free	3.01244720e+001	8.05987803e+002	free	2.08781673e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.278845e-001	The model is accepted at a confidence level of: 78.812495 percent
1.27004323e+002	free	3.95527264e-002	9.93809105e+000	free	1.07208468e-001	3.25973438e+003	free	3.00238477e+001	8.06133621e+002	free	2.09163587e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.582467e-001	The model is accepted at a confidence level of: 67.204269 percent
1.26949567e+002	free	4.06390281e-002	1.01330771e+001	free	1.10431955e-001	3.17357911e+003	free	2.94240874e+001	8.03349168e+002	free	2.09350812e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.048396e+000	The model is accepted at a confidence level of: 28.627417 percent
1.27010060e+002	free	3.97538158e-002	9.98771387e+000	free	1.07817656e-001	3.24846307e+003	free	2.99160341e+001	8.07367729e+002	free	2.09469519e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.085078e+000	The model is accepted at a confidence level of: 16.885856 percent
1.26993508e+002	free	4.01309429e-002	1.00638536e+001	free	1.08936740e-001	3.21980052e+003	free	2.96974317e+001	8.05956048e+002	free	2.09513136e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.595667e-001	The model is accepted at a confidence level of: 94.810934 percent
1.27011772e+002	free	3.95759557e-002	9.83105904e+000	free	1.07273220e-001	3.23638631e+003	free	3.01305656e+001	8.11742494e+002	free	2.09425444e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.663338e-001	The model is accepted at a confidence level of: 63.774708 percent
1.26910824e+002	free	3.99909574e-002	9.98135351e+000	free	1.08524760e-001	3.22132561e+003	free	2.98451340e+001	8.10390294e+002	free	2.09765304e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.916731e-001	The model is accepted at a confidence level of: 89.119297 percent
1.27037097e+002	free	3.97458940e-002	9.96789948e+000	free	1.07769970e-001	3.24099388e+003	free	2.99034448e+001	8.03821415e+002	free	2.08951507e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.999575e-001	The model is accepted at a confidence level of: 48.834278 percent
1.27004061e+002	free	3.91261275e-002	9.82335078e+000	free	1.05931796e-001	3.28499993e+003	free	3.02889833e+001	8.06756002e+002	free	2.08879252e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.010774e+000	The model is accepted at a confidence level of: 44.030916 percent
1.27040140e+002	free	3.96636998e-002	9.95090651e+000	free	1.07552772e-001	3.25243552e+003	free	2.99935185e+001	8.09246455e+002	free	2.09575714e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.139136e+000	The model is accepted at a confidence level of: 6.374237 percent
1.27080170e+002	free	3.95857456e-002	9.90188519e+000	free	1.07286666e-001	3.24536317e+003	free	3.00219164e+001	8.04708899e+002	free	2.08834560e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.031863e+000	The model is accepted at a confidence level of: 35.065586 percent
1.27004760e+002	free	3.98460223e-002	9.92605306e+000	free	1.08080451e-001	3.22471582e+003	free	2.99364924e+001	8.09696625e+002	free	2.09491045e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.082776e+000	The model is accepted at a confidence level of: 17.510175 percent
1.27041289e+002	free	3.97269050e-002	9.89334211e+000	free	1.07726872e-001	3.23206021e+003	free	3.00153997e+001	8.10564608e+002	free	2.09494611e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.665187e-001	The model is accepted at a confidence level of: 63.695083 percent
1.27011069e+002	free	3.98826029e-002	1.00050987e+001	free	1.08179842e-001	3.23317968e+003	free	2.98198788e+001	8.03601781e+002	free	2.09041736e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.474568e-001	The model is accepted at a confidence level of: 71.587155 percent
1.26939856e+002	free	3.96245946e-002	9.91897537e+000	free	1.07432101e-001	3.25007583e+003	free	3.00363019e+001	8.09882968e+002	free	2.09535647e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.224349e-001	The model is accepted at a confidence level of: 80.630402 percent
1.27029306e+002	free	3.93069226e-002	9.79328580e+000	free	1.06467243e-001	3.25827364e+003	free	3.02567624e+001	8.09957971e+002	free	2.09114455e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.655261e-001	The model is accepted at a confidence level of: 64.121898 percent
1.27055464e+002	free	4.03332738e-002	1.01031968e+001	free	1.09554852e-001	3.20769915e+003	free	2.96097103e+001	8.08550608e+002	free	2.09947291e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.117122e-001	The model is accepted at a confidence level of: 83.936916 percent
1.27051181e+002	free	3.95689459e-002	9.94425308e+000	free	1.07275244e-001	3.26271378e+003	free	3.00404234e+001	8.09518832e+002	free	2.09604387e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.015743e+000	The model is accepted at a confidence level of: 41.860497 percent
1.27032845e+002	free	4.11722324e-002	1.02667609e+001	free	1.12054019e-001	3.14614290e+003	free	2.91512911e+001	8.06339474e+002	free	2.10138156e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.018983e+000	The model is accepted at a confidence level of: 40.462218 percent
1.26950393e+002	free	3.94240203e-002	9.92010537e+000	free	1.06833376e-001	3.27247191e+003	free	3.01007942e+001	8.07360052e+002	free	2.09273161e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.101224e+000	The model is accepted at a confidence level of: 12.934867 percent
1.27074151e+002	free	4.03048845e-002	1.00929424e+001	free	1.09455376e-001	3.20610362e+003	free	2.96077479e+001	8.06053481e+002	free	2.09602295e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.705385e-001	The model is accepted at a confidence level of: 61.952547 percent
1.26985656e+002	free	3.92735391e-002	9.84993044e+000	free	1.06367057e-001	3.27261868e+003	free	3.02025941e+001	8.06195172e+002	free	2.08882353e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.059132e+000	The model is accepted at a confidence level of: 24.804269 percent
1.26969227e+002	free	3.98077139e-002	9.99378921e+000	free	1.07956261e-001	3.23929723e+003	free	2.98569081e+001	8.03378881e+002	free	2.08985805e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.533320e-001	The model is accepted at a confidence level of: 69.230935 percent
1.27001183e+002	free	4.03568543e-002	1.00536468e+001	free	1.09605025e-001	3.19260649e+003	free	2.96271552e+001	8.07959036e+002	free	2.09670604e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.727282e-001	The model is accepted at a confidence level of: 92.842233 percent
1.27012715e+002	free	4.00605884e-002	1.00740118e+001	free	1.08735746e-001	3.23098033e+003	free	2.97226415e+001	8.06267416e+002	free	2.09608431e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.151053e+000	The model is accepted at a confidence level of: 4.984604 percent
1.27050250e+002	free	4.02462531e-002	1.00032713e+001	free	1.09254558e-001	3.19158386e+003	free	2.96881593e+001	8.05856332e+002	free	2.09233220e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.867201e-001	The model is accepted at a confidence level of: 90.200017 percent
1.26956259e+002	free	4.06561519e-002	1.01933821e+001	free	1.10498299e-001	3.18499052e+003	free	2.93738927e+001	8.02722094e+002	free	2.09509287e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.528201e-001	The model is accepted at a confidence level of: 95.644282 percent
1.27038840e+002	free	4.06127494e-002	1.02023133e+001	free	1.10357238e-001	3.18893491e+003	free	2.93603264e+001	7.99565711e+002	free	2.09160415e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.407963e-001	The model is accepted at a confidence level of: 74.160344 percent
1.26994232e+002	free	3.94974919e-002	9.89896926e+000	free	1.07057096e-001	3.26124969e+003	free	3.01075201e+001	8.10346374e+002	free	2.09541797e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.094279e+000	The model is accepted at a confidence level of: 14.543455 percent
1.27006915e+002	free	4.03332144e-002	1.00604797e+001	free	1.09527625e-001	3.19500753e+003	free	2.96164245e+001	8.05984233e+002	free	2.09457728e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.015330e+000	The model is accepted at a confidence level of: 42.039816 percent
1.27061110e+002	free	3.90467652e-002	9.79213654e+000	free	1.05690612e-001	3.28705756e+003	free	3.03437731e+001	8.06659655e+002	free	2.08760661e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.784270e-001	The model is accepted at a confidence level of: 58.479063 percent
1.27038479e+002	free	4.01871687e-002	1.00840676e+001	free	1.09111319e-001	3.21861686e+003	free	2.96668925e+001	8.06663697e+002	free	2.09669249e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.069113e+000	The model is accepted at a confidence level of: 21.530616 percent
1.27028372e+002	free	3.96717647e-002	9.94231964e+000	free	1.07540063e-001	3.24273195e+003	free	2.99429549e+001	8.02767944e+002	free	2.08735162e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.455725e-001	The model is accepted at a confidence level of: 72.326185 percent
1.26981754e+002	free	4.00472084e-002	9.99093322e+000	free	1.08665026e-001	3.21159438e+003	free	2.97730858e+001	8.05178778e+002	free	2.09144233e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.019029e+000	The model is accepted at a confidence level of: 40.442431 percent
1.26968339e+002	free	4.05757290e-002	1.01521077e+001	free	1.10263935e-001	3.18752491e+003	free	2.94545896e+001	8.05451237e+002	free	2.09702784e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.678114e-001	The model is accepted at a confidence level of: 63.137044 percent
1.27038218e+002	free	3.96663163e-002	9.91507227e+000	free	1.07539282e-001	3.24135141e+003	free	2.99997780e+001	8.07259792e+002	free	2.09185580e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.601610e-001	The model is accepted at a confidence level of: 66.402427 percent
1.26954515e+002	free	3.93511471e-002	9.89046775e+000	free	1.06600968e-001	3.27207210e+003	free	3.01347825e+001	8.05285478e+002	free	2.08913834e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.236746e-001	The model is accepted at a confidence level of: 80.224787 percent
1.27018571e+002	free	3.98341336e-002	9.96966381e+000	free	1.08053636e-001	3.23564730e+003	free	2.99044194e+001	8.08657816e+002	free	2.09539178e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.040718e+000	The model is accepted at a confidence level of: 31.539888 percent
1.26963803e+002	free	4.00971929e-002	9.96521804e+000	free	1.08828557e-001	3.20439777e+003	free	2.98085419e+001	8.10027050e+002	free	2.09632190e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.923946e-001	The model is accepted at a confidence level of: 52.227656 percent
1.26975535e+002	free	3.95588603e-002	9.88885439e+000	free	1.07218727e-001	3.24832994e+003	free	3.00648552e+001	8.07510533e+002	free	2.09136211e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 8.343211e-001	The model is accepted at a confidence level of: 97.402512 percent
1.27028990e+002	free	3.99139233e-002	9.94422790e+000	free	1.08280833e-001	3.22021514e+003	free	2.98902870e+001	8.08989770e+002	free	2.09460814e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.047686e+000	The model is accepted at a confidence level of: 28.890574 percent
1.27004034e+002	free	4.00301619e-002	1.00629028e+001	free	1.08653818e-001	3.23403927e+003	free	2.97587849e+001	8.08284675e+002	free	2.09821525e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.052309e+000	The model is accepted at a confidence level of: 27.198854 percent
1.27014005e+002	free	3.99283677e-002	9.98628535e+000	free	1.08340072e-001	3.22941369e+003	free	2.98630816e+001	8.09775256e+002	free	2.09722907e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.052363e-001	The model is accepted at a confidence level of: 85.754784 percent
1.26919392e+002	free	3.92911652e-002	9.83328959e+000	free	1.06415306e-001	3.26663348e+003	free	3.02086926e+001	8.06521559e+002	free	2.08852301e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.186837e+000	The model is accepted at a confidence level of: 2.229488 percent
1.27008255e+002	free	4.03384228e-002	1.00343417e+001	free	1.09540851e-001	3.18941435e+003	free	2.96407984e+001	8.07170135e+002	free	2.09499744e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.053110e+000	The model is accepted at a confidence level of: 26.911466 percent
1.26951456e+002	free	3.95063080e-002	9.94631498e+000	free	1.07073020e-001	3.26701984e+003	free	3.00347210e+001	8.05692072e+002	free	2.09152255e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.643468e-001	The model is accepted at a confidence level of: 64.627123 percent
1.26999892e+002	free	3.99970584e-002	9.99367285e+000	free	1.08517570e-001	3.21793212e+003	free	2.97896267e+001	8.04861768e+002	free	2.09127011e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.134610e+000	The model is accepted at a confidence level of: 6.977819 percent
1.26950993e+002	free	3.95441796e-002	9.87666334e+000	free	1.07168403e-001	3.24639140e+003	free	3.00732063e+001	8.06778067e+002	free	2.09000035e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.112274e+000	The model is accepted at a confidence level of: 10.649154 percent
1.27025203e+002	free	3.96532098e-002	9.90313770e+000	free	1.07486597e-001	3.23791545e+003	free	2.99962413e+001	8.05181306e+002	free	2.08882976e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.288304e+000	The model is accepted at a confidence level of: 0.135906 percent
1.26962480e+002	free	3.99203661e-002	1.00315534e+001	free	1.08291028e-001	3.23354468e+003	free	2.97754959e+001	8.02194471e+002	free	2.08963583e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.055814e+000	The model is accepted at a confidence level of: 25.953474 percent
1.27010498e+002	free	4.05074377e-002	1.01758922e+001	free	1.10063202e-001	3.19948108e+003	free	2.94543596e+001	8.03856104e+002	free	2.09614421e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.094753e+000	The model is accepted at a confidence level of: 14.429462 percent
1.26935685e+002	free	4.00773299e-002	1.00700262e+001	free	1.08780662e-001	3.22747164e+003	free	2.97139167e+001	8.05733560e+002	free	2.09522267e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.090745e+000	The model is accepted at a confidence level of: 15.414612 percent
1.26990586e+002	free	4.04014840e-002	1.00631634e+001	free	1.09722555e-001	3.18651627e+003	free	2.95779981e+001	8.04906388e+002	free	2.09319116e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 1.018777e+000	The model is accepted at a confidence level of: 40.550479 percent
1.26958874e+002	free	3.95056776e-002	9.87363986e+000	free	1.07065881e-001	3.25251903e+003	free	3.01088295e+001	8.08879461e+002	free	2.09257053e+000	0.00000000e+000	locked	0.00000000e+000	Likelyhood merrit function (similar to chisq/dof): 9.645598e-001	The model is accepted at a confidence level of: 64.536051 percent
